Date,US_Stocks,US_Bonds,Dev_Stocks_ExUS,Dev_Bonds_ExUS,EM_Stocks,EM_Bonds,Cash
2020-04-27,259.82000732421875,116.87000274658203,13.40999984741211,57.18000030517578,34.959999084472656,99.69000244140625,91.52999877929688
2020-05-04,268.7799987792969,116.45999908447266,13.78499984741211,57.13999938964844,36.5,101.6500015258789,91.52999877929688
2020-05-11,263.0400085449219,117.02999877929688,13.404999732971191,57.150001525878906,35.7599983215332,102.16000366210938,91.52999877929688
2020-05-18,271.54998779296875,117.44000244140625,13.824999809265137,57.36000061035156,36.119998931884766,105.51000213623047,91.52999877929688
2020-05-25,279.75,117.6500015258789,14.460000038146973,57.470001220703125,37.36000061035156,106.4000015258789,91.52999877929688
2020-06-01,293.6099853515625,116.9000015258789,15.515000343322754,57.130001068115234,40.27000045776367,108.45999908447266,91.5199966430664
2020-06-08,279.6499938964844,117.58000183105469,14.875,57.5,39.380001068115234,107.69000244140625,91.54000091552734
2020-06-15,284.9700012207031,117.80000305175781,15.020000457763672,57.63999938964844,39.810001373291016,108.73999786376953,91.52999877929688
2020-06-22,277.1099853515625,118.01000213623047,14.75,57.720001220703125,39.54999923706055,108.66000366210938,91.52999877929688
2020-06-29,286.80999755859375,118.19000244140625,15.074999809265137,57.63999938964844,41.09000015258789,109.72000122070312,91.54000091552734
2020-07-06,291.79998779296875,118.48999786376953,15.194999694824219,57.79999923706055,43.08000183105469,109.76000213623047,91.54000091552734
2020-07-13,295.54998779296875,118.87999725341797,15.489999771118164,57.83000183105469,42.5099983215332,110.69999694824219,91.54000091552734
2020-07-20,294.82000732421875,119.27999877929688,15.4399995803833,58.040000915527344,42.880001068115234,112.38999938964844,91.52999877929688
2020-07-27,300.1000061035156,119.55999755859375,15.234999656677246,58.22999954223633,43.0099983215332,113.08999633789062,91.54000091552734
2020-08-03,307.3599853515625,119.43000030517578,15.645000457763672,58.150001525878906,43.439998626708984,114.16999816894531,91.54000091552734
2020-08-10,309.510009765625,118.19999694824219,15.925000190734863,57.790000915527344,43.689998626708984,113.31999969482422,91.52999877929688
2020-08-17,311.92999267578125,118.68000030517578,15.824999809265137,58.04999923706055,43.970001220703125,113.66000366210938,91.54000091552734
2020-08-24,322.1499938964844,118.11000061035156,16.104999542236328,57.779998779296875,45.13999938964844,113.58999633789062,91.54000091552734
2020-08-31,314.82000732421875,118.0999984741211,15.885000228881836,57.900001525878906,44.09000015258789,113.41000366210938,91.54000091552734
2020-09-07,306.9800109863281,118.37000274658203,15.9399995803833,58.06999969482422,43.4900016784668,113.25,91.5199966430664
2020-09-14,305.0,118.22000122070312,16.040000915527344,58.119998931884766,44.119998931884766,112.29000091552734,91.5199966430664
2020-09-21,303.2799987792969,118.12999725341797,15.550000190734863,58.20000076293945,42.150001525878906,110.3499984741211,91.5199966430664
2020-09-28,306.7200012207031,117.9000015258789,15.765000343322754,58.209999084472656,43.13999938964844,110.33999633789062,91.5199966430664
2020-10-05,318.5799865722656,117.72000122070312,16.19499969482422,58.2400016784668,44.880001068115234,112.44000244140625,91.5199966430664
2020-10-12,318.989990234375,117.88999938964844,15.960000038146973,58.47999954223633,44.7400016784668,112.12999725341797,91.52999877929688
2020-10-19,317.6499938964844,117.47000122070312,16.030000686645508,58.27000045776367,45.36000061035156,110.97000122070312,91.52999877929688
2020-10-26,299.82000732421875,117.19999694824219,15.15999984741211,58.34000015258789,43.810001373291016,110.0199966430664,91.52999877929688
2020-11-02,321.75,117.80000305175781,16.31999969482422,58.41999816894531,46.869998931884766,112.76000213623047,91.5199966430664
2020-11-09,329.010009765625,117.63999938964844,17.03499984741211,58.290000915527344,47.130001068115234,113.83000183105469,91.52999877929688
2020-11-16,326.489990234375,118.29000091552734,17.325000762939453,58.52000045776367,47.900001525878906,114.12000274658203,91.52999877929688
2020-11-23,334.1400146484375,118.26000213623047,17.684999465942383,58.54999923706055,48.7599983215332,114.47000122070312,91.52999877929688
2020-11-30,339.80999755859375,117.58999633789062,17.954999923706055,58.38999938964844,49.34000015258789,114.77999877929688,91.52999877929688
2020-12-07,336.54998779296875,118.02999877929688,17.6299991607666,58.75,49.22999954223633,114.91999816894531,91.5199966430664
2020-12-14,340.6400146484375,117.79000091552734,17.90999984741211,58.54999923706055,50.029998779296875,115.22000122070312,91.5199966430664
2020-12-21,339.1600036621094,117.98999786376953,17.850000381469727,58.459999084472656,48.91999816894531,115.48999786376953,91.5199966430664
2020-12-28,343.69000244140625,118.19000244140625,18.0049991607666,58.54999923706055,50.11000061035156,115.91000366210938,91.5199966430664
2021-01-04,350.4200134277344,117.08000183105469,18.764999389648438,58.38999938964844,52.459999084472656,114.54000091552734,91.51000213623047
2021-01-11,345.3699951171875,117.25,18.420000076293945,58.34000015258789,52.5,113.43000030517578,91.5199966430664
2021-01-18,351.8999938964844,117.25,18.579999923706055,58.220001220703125,54.0,113.8499984741211,91.51000213623047
2021-01-25,340.17999267578125,117.30999755859375,17.8700008392334,58.18000030517578,51.68000030517578,113.8499984741211,91.5199966430664
2021-02-01,356.44000244140625,116.70999908447266,18.510000228881836,58.02000045776367,54.5,114.22000122070312,91.5199966430664
2021-02-08,361.04998779296875,116.58000183105469,18.90999984741211,57.849998474121094,56.189998626708984,113.4800033569336,91.51000213623047
2021-02-15,358.5899963378906,115.83999633789062,18.895000457763672,57.380001068115234,56.060001373291016,111.98999786376953,91.5199966430664
2021-02-22,349.5899963378906,115.33999633789062,18.309999465942383,57.16999816894531,52.4900016784668,110.02999877929688,91.51000213623047
2021-03-01,352.69000244140625,114.27999877929688,18.5049991607666,57.15999984741211,52.599998474121094,108.5999984741211,91.51000213623047
2021-03-08,362.3599853515625,113.79000091552734,18.915000915527344,57.130001068115234,52.869998931884766,108.45999908447266,91.5
2021-03-15,359.2300109863281,113.51000213623047,18.94499969482422,57.08000183105469,52.810001373291016,109.29000091552734,91.5
2021-03-22,364.010009765625,113.91000366210938,18.979999542236328,57.290000915527344,51.900001525878906,109.26000213623047,91.5
2021-03-29,368.1600036621094,114.04000091552734,19.075000762939453,57.150001525878906,52.52000045776367,109.38999938964844,91.51000213623047
2021-04-05,378.25,114.18000030517578,19.344999313354492,57.16999816894531,52.20000076293945,109.58000183105469,91.48999786376953
2021-04-12,383.6300048828125,114.54000091552734,19.665000915527344,57.150001525878906,52.779998779296875,111.22000122070312,91.5
2021-04-19,383.0299987792969,114.75,19.579999923706055,57.18000030517578,53.310001373291016,111.43000030517578,91.5
2021-04-26,383.57000732421875,114.48999786376953,19.3700008392334,56.970001220703125,52.97999954223633,111.13999938964844,91.5
2021-05-03,388.0299987792969,114.61000061035156,19.954999923706055,56.91999816894531,53.5,111.5999984741211,91.48999786376953
2021-05-10,382.95001220703125,114.30000305175781,19.735000610351562,56.709999084472656,51.79999923706055,111.2300033569336,91.4800033569336
2021-05-17,381.4700012207031,114.33999633789062,19.854999542236328,56.72999954223633,52.06999969482422,111.19000244140625,91.48999786376953
2021-05-24,386.1300048828125,114.55000305175781,20.065000534057617,56.93000030517578,53.880001068115234,111.86000061035156,91.48999786376953
2021-05-31,388.5,114.68000030517578,20.309999465942383,56.9900016784668,55.0099983215332,112.01000213623047,91.48999786376953
2021-06-07,390.0899963378906,115.2300033569336,20.360000610351562,57.290000915527344,54.65999984741211,112.9000015258789,91.4800033569336
2021-06-14,382.82000732421875,115.29000091552734,19.7549991607666,57.08000183105469,53.65999984741211,112.2699966430664,91.4800033569336
2021-06-21,393.5,114.86000061035156,19.989999771118164,56.95000076293945,54.560001373291016,112.12999725341797,91.4800033569336
2021-06-28,398.75,115.36000061035156,19.84000015258789,57.209999084472656,53.959999084472656,112.12000274658203,91.47000122070312
2021-07-05,400.3699951171875,115.68000030517578,19.834999084472656,57.31999969482422,52.97999954223633,112.1500015258789,91.47000122070312
2021-07-12,396.6099853515625,115.9000015258789,19.540000915527344,57.619998931884766,52.9900016784668,112.5,91.47000122070312
